sample	pop	perf	assay	run	url	date
ERS185263	TSI	CNAG_CRG	NA20797.2.M_111215_6	ERR188132	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188132/ERR188132_1.fastq.gz	111215
ERS185263	TSI	CNAG_CRG	NA20797.2.M_111215_6	ERR188132	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188132/ERR188132_2.fastq.gz	111215
ERS185427	TSI	CNAG_CRG	NA20810.2.M_111215_7	ERR188408	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188408/ERR188408_1.fastq.gz	111215
ERS185427	TSI	CNAG_CRG	NA20810.2.M_111215_7	ERR188408	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188408/ERR188408_2.fastq.gz	111215
ERS185450	TSI	CNAG_CRG	NA20812.2.M_111216_6	ERR188137	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188137/ERR188137_1.fastq.gz	111216
ERS185450	TSI	CNAG_CRG	NA20812.2.M_111216_6	ERR188137	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188137/ERR188137_2.fastq.gz	111216
ERS185127	TSI	CNAG_CRG	NA20814.2.M_111215_6	ERR188265	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188265/ERR188265_1.fastq.gz	111215
ERS185127	TSI	CNAG_CRG	NA20814.2.M_111215_6	ERR188265	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188265/ERR188265_2.fastq.gz	111215
ERS185459	TSI	CNAG_CRG	NA20828.2.M_111216_8	ERR188406	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188406/ERR188406_1.fastq.gz	111216
ERS185459	TSI	CNAG_CRG	NA20828.2.M_111216_8	ERR188406	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188406/ERR188406_2.fastq.gz	111216
ERS185268	YRI	CNAG_CRG	NA18489.2.M_111216_1	ERR188151	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188151/ERR188151_1.fastq.gz	111216
ERS185268	YRI	CNAG_CRG	NA18489.2.M_111216_1	ERR188151	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188151/ERR188151_2.fastq.gz	111216
ERS185292	YRI	CNAG_CRG	NA18498.2.M_120131_1	ERR188044	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188044/ERR188044_1.fastq.gz	120131
ERS185292	YRI	CNAG_CRG	NA18498.2.M_120131_1	ERR188044	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188044/ERR188044_2.fastq.gz	120131
ERS185148	YRI	CNAG_CRG	NA18858.2.M_111216_8	ERR188375	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188375/ERR188375_1.fastq.gz	111216
ERS185148	YRI	CNAG_CRG	NA18858.2.M_111216_8	ERR188375	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188375/ERR188375_2.fastq.gz	111216
ERS185088	YRI	CNAG_CRG	NA18916.2.M_111215_6	ERR188269	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188269/ERR188269_1.fastq.gz	111215
ERS185088	YRI	CNAG_CRG	NA18916.2.M_111215_6	ERR188269	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188269/ERR188269_2.fastq.gz	111215
ERS185101	YRI	CNAG_CRG	NA18923.2.M_111216_5	ERR188409	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188409/ERR188409_1.fastq.gz	111216
ERS185101	YRI	CNAG_CRG	NA18923.2.M_111216_5	ERR188409	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188409/ERR188409_2.fastq.gz	111216
ERS185037	YRI	CNAG_CRG	NA19095.2.M_120131_2	ERR188268	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188268/ERR188268_1.fastq.gz	120131
ERS185037	YRI	CNAG_CRG	NA19095.2.M_120131_2	ERR188268	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188268/ERR188268_2.fastq.gz	120131
ERS185061	YRI	CNAG_CRG	NA19099.2.M_111215_7	ERR188188	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188188/ERR188188_1.fastq.gz	111215
ERS185061	YRI	CNAG_CRG	NA19099.2.M_111215_7	ERR188188	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188188/ERR188188_2.fastq.gz	111215
ERS185210	YRI	CNAG_CRG	NA19107.2.M_111216_5	ERR188423	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188423/ERR188423_1.fastq.gz	111216
ERS185210	YRI	CNAG_CRG	NA19107.2.M_111216_5	ERR188423	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188423/ERR188423_2.fastq.gz	111216
ERS185281	YRI	CNAG_CRG	NA19114.2.M_111215_7	ERR188178	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188178/ERR188178_1.fastq.gz	111215
ERS185281	YRI	CNAG_CRG	NA19114.2.M_111215_7	ERR188178	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188178/ERR188178_2.fastq.gz	111215
ERS185419	YRI	CNAG_CRG	NA19116.2.M_111215_7	ERR188234	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188234/ERR188234_1.fastq.gz	111215
ERS185419	YRI	CNAG_CRG	NA19116.2.M_111215_7	ERR188234	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188234/ERR188234_2.fastq.gz	111215
ERS185370	YRI	CNAG_CRG	NA19131.2.M_111215_8	ERR188170	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188170/ERR188170_1.fastq.gz	111215
ERS185370	YRI	CNAG_CRG	NA19131.2.M_111215_8	ERR188170	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188170/ERR188170_2.fastq.gz	111215
ERS185391	YRI	CNAG_CRG	NA19143.2.M_111216_8	ERR188459	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188459/ERR188459_1.fastq.gz	111216
ERS185391	YRI	CNAG_CRG	NA19143.2.M_111216_8	ERR188459	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188459/ERR188459_2.fastq.gz	111216
ERS185087	YRI	CNAG_CRG	NA19147.2.M_120131_2	ERR188184	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188184/ERR188184_1.fastq.gz	120131
ERS185087	YRI	CNAG_CRG	NA19147.2.M_120131_2	ERR188184	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188184/ERR188184_2.fastq.gz	120131
ERS185136	YRI	CNAG_CRG	NA19198.2.M_111215_6	ERR188174	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188174/ERR188174_1.fastq.gz	111215
ERS185136	YRI	CNAG_CRG	NA19198.2.M_111215_6	ERR188174	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188174/ERR188174_2.fastq.gz	111215
ERS185316	YRI	CNAG_CRG	NA19200.2.M_111216_1	ERR188440	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188440/ERR188440_1.fastq.gz	111216
ERS185316	YRI	CNAG_CRG	NA19200.2.M_111216_1	ERR188440	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188440/ERR188440_2.fastq.gz	111216
ERS185305	YRI	CNAG_CRG	NA19206.2.M_111215_5	ERR188363	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188363/ERR188363_1.fastq.gz	111215
ERS185305	YRI	CNAG_CRG	NA19206.2.M_111215_5	ERR188363	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188363/ERR188363_2.fastq.gz	111215
ERS185371	YRI	CNAG_CRG	NA19213.2.M_111215_6	ERR188131	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188131/ERR188131_1.fastq.gz	111215
ERS185371	YRI	CNAG_CRG	NA19213.2.M_111215_6	ERR188131	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188131/ERR188131_2.fastq.gz	111215
ERS185375	YRI	CNAG_CRG	NA19222.2.M_111216_7	ERR188207	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188207/ERR188207_1.fastq.gz	111216
ERS185375	YRI	CNAG_CRG	NA19222.2.M_111216_7	ERR188207	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188207/ERR188207_2.fastq.gz	111216
ERS185266	CEU	HMGU	NA07051.5.M_120131_1	ERR188474	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188474/ERR188474_1.fastq.gz	120131
ERS185266	CEU	HMGU	NA07051.5.M_120131_1	ERR188474	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188474/ERR188474_2.fastq.gz	120131
ERS185344	CEU	HMGU	NA12006.5.M_120131_1	ERR188076	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188076/ERR188076_1.fastq.gz	120131
ERS185344	CEU	HMGU	NA12006.5.M_120131_1	ERR188076	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188076/ERR188076_2.fastq.gz	120131
ERS185060	CEU	HMGU	NA12058.5.M_120131_7	ERR188415	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188415/ERR188415_1.fastq.gz	120131
ERS185060	CEU	HMGU	NA12058.5.M_120131_7	ERR188415	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188415/ERR188415_2.fastq.gz	120131
ERS185043	CEU	HMGU	NA12154.5.M_120131_3	ERR188172	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188172/ERR188172_1.fastq.gz	120131
ERS185043	CEU	HMGU	NA12154.5.M_120131_3	ERR188172	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188172/ERR188172_2.fastq.gz	120131
ERS185126	CEU	HMGU	NA12340.5.M_120131_7	ERR188277	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188277/ERR188277_1.fastq.gz	120131
ERS185126	CEU	HMGU	NA12340.5.M_120131_7	ERR188277	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188277/ERR188277_2.fastq.gz	120131
ERS185277	FIN	HMGU	HG00183.5.M_120131_5	ERR188302	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188302/ERR188302_1.fastq.gz	120131
ERS185277	FIN	HMGU	HG00183.5.M_120131_5	ERR188302	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188302/ERR188302_2.fastq.gz	120131
ERS185078	FIN	HMGU	HG00268.5.M_120131_3	ERR188117	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188117/ERR188117_1.fastq.gz	120131
ERS185078	FIN	HMGU	HG00268.5.M_120131_3	ERR188117	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188117/ERR188117_2.fastq.gz	120131
ERS185357	FIN	HMGU	HG00325.5.M_120131_1	ERR188218	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188218/ERR188218_1.fastq.gz	120131
ERS185357	FIN	HMGU	HG00325.5.M_120131_1	ERR188218	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188218/ERR188218_2.fastq.gz	120131
ERS185408	FIN	HMGU	HG00329.5.M_120131_3	ERR188439	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188439/ERR188439_1.fastq.gz	120131
ERS185408	FIN	HMGU	HG00329.5.M_120131_3	ERR188439	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188439/ERR188439_2.fastq.gz	120131
ERS185119	FIN	HMGU	HG00337.5.M_120131_5	ERR188098	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188098/ERR188098_1.fastq.gz	120131
ERS185119	FIN	HMGU	HG00337.5.M_120131_5	ERR188098	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188098/ERR188098_2.fastq.gz	120131
ERS185208	FIN	HMGU	HG00358.5.M_120131_5	ERR188089	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188089/ERR188089_1.fastq.gz	120131
ERS185208	FIN	HMGU	HG00358.5.M_120131_5	ERR188089	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188089/ERR188089_2.fastq.gz	120131
ERS185365	FIN	HMGU	HG00369.5.M_120131_1	ERR188260	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188260/ERR188260_1.fastq.gz	120131
ERS185365	FIN	HMGU	HG00369.5.M_120131_1	ERR188260	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188260/ERR188260_2.fastq.gz	120131
ERS185047	FIN	HMGU	HG00378.5.M_120131_5	ERR188472	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188472/ERR188472_1.fastq.gz	120131
ERS185047	FIN	HMGU	HG00378.5.M_120131_5	ERR188472	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188472/ERR188472_2.fastq.gz	120131
ERS185414	FIN	HMGU	HG00379.5.M_120131_3	ERR188330	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188330/ERR188330_1.fastq.gz	120131
ERS185414	FIN	HMGU	HG00379.5.M_120131_3	ERR188330	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188330/ERR188330_2.fastq.gz	120131
ERS185128	GBR	HMGU	HG00099.5.M_120131_3	ERR188428	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188428/ERR188428_1.fastq.gz	120131
ERS185128	GBR	HMGU	HG00099.5.M_120131_3	ERR188428	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188428/ERR188428_2.fastq.gz	120131
ERS185469	GBR	HMGU	HG00130.5.M_120131_7	ERR188443	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188443/ERR188443_1.fastq.gz	120131
ERS185469	GBR	HMGU	HG00130.5.M_120131_7	ERR188443	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188443/ERR188443_2.fastq.gz	120131
ERS185179	GBR	HMGU	HG00138.5.M_120131_5	ERR188385	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188385/ERR188385_1.fastq.gz	120131
ERS185179	GBR	HMGU	HG00138.5.M_120131_5	ERR188385	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188385/ERR188385_2.fastq.gz	120131
ERS185234	GBR	HMGU	HG00141.5.M_120131_3	ERR188401	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188401/ERR188401_1.fastq.gz	120131
ERS185234	GBR	HMGU	HG00141.5.M_120131_3	ERR188401	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188401/ERR188401_2.fastq.gz	120131
ERS185376	GBR	HMGU	HG00154.5.M_120131_7	ERR188468	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188468/ERR188468_1.fastq.gz	120131
ERS185376	GBR	HMGU	HG00154.5.M_120131_7	ERR188468	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188468/ERR188468_2.fastq.gz	120131
ERS185091	GBR	HMGU	HG00157.5.M_120131_3	ERR188041	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188041/ERR188041_1.fastq.gz	120131
ERS185091	GBR	HMGU	HG00157.5.M_120131_3	ERR188041	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188041/ERR188041_2.fastq.gz	120131
ERS185237	GBR	HMGU	HG00236.5.M_120131_5	ERR188036	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188036/ERR188036_1.fastq.gz	120131
ERS185237	GBR	HMGU	HG00236.5.M_120131_5	ERR188036	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188036/ERR188036_2.fastq.gz	120131
ERS185034	GBR	HMGU	HG00238.5.M_120131_5	ERR188333	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188333/ERR188333_1.fastq.gz	120131
ERS185034	GBR	HMGU	HG00238.5.M_120131_5	ERR188333	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188333/ERR188333_2.fastq.gz	120131
ERS185335	GBR	HMGU	HG00244.5.M_120131_7	ERR188448	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188448/ERR188448_1.fastq.gz	120131
ERS185335	GBR	HMGU	HG00244.5.M_120131_7	ERR188448	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188448/ERR188448_2.fastq.gz	120131
ERS185372	GBR	HMGU	HG00253.5.M_120131_7	ERR188351	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188351/ERR188351_1.fastq.gz	120131
ERS185372	GBR	HMGU	HG00253.5.M_120131_7	ERR188351	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188351/ERR188351_2.fastq.gz	120131
ERS185384	GBR	HMGU	HG00259.5.M_120131_3	ERR188378	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188378/ERR188378_1.fastq.gz	120131
ERS185384	GBR	HMGU	HG00259.5.M_120131_3	ERR188378	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188378/ERR188378_2.fastq.gz	120131
ERS185151	GBR	HMGU	HG00260.5.M_120131_7	ERR188185	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188185/ERR188185_1.fastq.gz	120131
ERS185151	GBR	HMGU	HG00260.5.M_120131_7	ERR188185	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188185/ERR188185_2.fastq.gz	120131
ERS185313	TSI	HMGU	NA20515.5.M_120131_1	ERR188452	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188452/ERR188452_1.fastq.gz	120131
ERS185313	TSI	HMGU	NA20515.5.M_120131_1	ERR188452	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188452/ERR188452_2.fastq.gz	120131
ERS185223	TSI	HMGU	NA20516.5.M_120131_3	ERR188458	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188458/ERR188458_1.fastq.gz	120131
ERS185223	TSI	HMGU	NA20516.5.M_120131_3	ERR188458	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188458/ERR188458_2.fastq.gz	120131
ERS185071	TSI	HMGU	NA20588.5.M_120131_5	ERR188201	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188201/ERR188201_1.fastq.gz	120131
ERS185071	TSI	HMGU	NA20588.5.M_120131_5	ERR188201	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188201/ERR188201_2.fastq.gz	120131
ERS185367	TSI	HMGU	NA20752.5.M_120131_7	ERR188054	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188054/ERR188054_1.fastq.gz	120131
ERS185367	TSI	HMGU	NA20752.5.M_120131_7	ERR188054	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188054/ERR188054_2.fastq.gz	120131
ERS185227	TSI	HMGU	NA20768.5.M_120131_1	ERR188105	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188105/ERR188105_1.fastq.gz	120131
ERS185227	TSI	HMGU	NA20768.5.M_120131_1	ERR188105	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188105/ERR188105_2.fastq.gz	120131
ERS185030	TSI	HMGU	NA20795.5.M_120131_1	ERR188384	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188384/ERR188384_1.fastq.gz	120131
ERS185030	TSI	HMGU	NA20795.5.M_120131_1	ERR188384	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188384/ERR188384_2.fastq.gz	120131
